os_name,os_family,vendor,os_generation,device_type,ttl,window_size,df_flag,tcp_options,ip_id_sequence,icmp_response
Allied Telesyn AT-9448Ts/XP switch,embedded,Allied Telesyn,,switch,124,16000,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Allied Telesyn AT-GS950 Gigabit Ethernet Switch,embedded,Allied Telesyn,,switch,250,1024,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
Allied Telesyn AT-GS950 or D-Link DES-3226L switch or D-Link DSL-2750U router,embedded,Allied Telesyn,,switch,25,8192,0,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
Allied Telesyn Rapier 24i switch,embedded,Allied Telesyn,,switch,59,1024,0,O1=M109%O2=M109%O3=M109%O4=M109%O5=M109%O6=M109,incremental,0
Allied Telesyn Rapier G6 switch,embedded,Allied Telesyn,,switch,59,1024,0,O1=M109%O2=M109%O3=M109%O4=M109%O5=M109%O6=M109,incremental,0
"Allnet 2210 webcam, Cisco MDS 9124 or 9216i switch (SAN-OS 3.1 - 3.2), or Nortel IP Phone 1535",embedded,Allnet,,webcam,59,5792,0,O1=M5B4ST11NW0%O2=M5B4ST11NW0%O3=M5B4NNT11NW0%O4=M5B4ST11NW0%O5=M5B4ST11NW0%O6=M5B4ST11,incremental,0
Allworx 9212 VoIP phone,embedded,Allworx,,VoIP phone,59,17280,1,O1=M5BCNW0NNT11%O2=M5BCNW0NNT11%O3=M5BCNW0NNT11%O4=M5BCNW0NNT11%O5=M5BCNW0NNT11%O6=M5BCNNT11,incremental,0
Alvarion BreezeACCESS II broadband wireless access system 4.5.17,embedded,Alvarion,,WAP,59,1500,1,O1=%O2=%O3=%O4=%O5=%O6=,incremental,0
Alvarion CPE-Si-E-2.3 BreezeMAX WiMAX WAP,embedded,Alvarion,,WAP,59,65535,1,O1=M5D8NW1NNT11%O2=M5D8NW1NNT11%O3=M5D8NW1NNT11%O4=M5D8NW1NNT11%O5=M5D8NW1NNT11%O6=M5D8NNT11,incremental,0
Amazon Fire TV,embedded,Amazon,,media device,59,65535,1,O1=M5B4NNT11NW6%O2=M5B4NNT11NW6%O3=M5B4NNT11NW6%O4=M5B4NNT11NW6%O5=M5B4NNT11NW6%O6=M5B4NNT11,constant,0
Amazon Fire TV,embedded,Amazon,,media device,59,65535,1,O1=M5B4ST11NW6%O2=M5B4ST11NW6%O3=M5B4NNT11NW6%O4=M5B4ST11NW6%O5=M5B4ST11NW6%O6=M5B4ST11,constant,0
Amazon Fire TV,embedded,Amazon,,media device,59,43440,1,O1=M5B4NNT11NW6%O2=M5B4NNT11NW6%O3=M5B4NNT11NW6%O4=M5B4NNT11NW6%O5=M5B4NNT11NW6%O6=M5B4NNT11,constant,0
Amazon Fire TV or Kindle Paperwhite,embedded,Amazon,,media device,59,43440,1,O1=M5B4ST11NW6%O2=M5B4ST11NW6%O3=M5B4NNT11NW6%O4=M5B4ST11NW6%O5=M5B4ST11NW6%O6=M5B4ST11,constant,0
"Ambit DOCSIS 2.0 cable modem, or Xerox Phaser 6250N, 6350DT, or 8560MFP printer",embedded,Ambit,,broadband router,59,8192,0,O1=M5B4NW0%O2=M5B4NW0%O3=M5B4NW0%O4=M5B4NW0%O5=M5B4NW0%O6=M5B4,incremental,0
"Ambit U10C018 or Cisco EPC3925 cable modem, or Tandberg video conferencing system",embedded,Ambit,,broadband router,59,17376,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
AmigaOS 3.1 - 3.9,AmigaOS,Amiga,3.X,general purpose,55,7300,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
AmigaOS 3.9 BB2,AmigaOS,Amiga,3.X,general purpose,59,7300,0,O1=M5B4%O2=M5B4%O3=M5B4%O4=M5B4%O5=M5B4%O6=M5B4,incremental,0
AMX AVB-RX-DXLINK-HDMI audio/video receiver,embedded,AMX,,media device,58,4380,0,O1=%O2=%O3=%O4=%O5=%O6=,incremental,0
Anue X/GEM ethernet network simulator,embedded,Anue,,specialized,59,0,0,O1=%O2=%O3=%O4=%O5=%O6=,incremental,0
APC power distribution unit (AOS 2.7.0),AOS,APC,1.X,power-device,59,4104,1,O1=M564NW0NNT11%O2=M564NW0NNT11%O3=M280NW0NNT11%O4=M5B4NW0NNT11%O5=M218NW0NNT11%O6=M109NNT11,incremental,0
APC AP7851 power distribution unit (AOS 2.7.0),AOS,APC,2.X,power-device,59,4344,1,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,incremental,0
APC AP7920 rack PDU (AOS 2.7.0),AOS,APC,2.X,power-device,59,4380,1,O1=M5B4%O2=M578%O3=M280%O4=M5B4%O5=M218%O6=M109,incremental,0
APC AP9606 Network Management Card (AOS 2.5.4 - 3.2.6),AOS,APC,2.X,power-device,115,1600,0,O1=M5B4%O2=M578%O3=M280%O4=M200%O5=M218%O6=M109,incremental,0
APC 7940 or 7723 Network Management Card (AOS 3.7.3 - 3.7.4),AOS,APC,3.X,power-device,59,4344,0,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=|M109,random,0
APC 9340 Network Management Card (AOS 3.5.7),AOS,APC,3.X,power-device,60,4344,0,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=|M109,random,0
APC AOS 3.7.4,AOS,APC,3.X,power-device,59,4344,0,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,,0
APC AP7900-series power distribution unit (AOS 3.x),AOS,APC,3.X,power-device,59,4344,1,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,random,0
APC AP7930 power distribution unit (AOS 3.3.4),AOS,APC,3.X,power-device,59,4344,0,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,incremental,0
APC AP9619 Network Management Card (AOS 3.3.1 - 3.6.1),AOS,APC,3.X,power-device,59,4344,0,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,incremental,0
APC MasterSwitch power distribution unit (AOS 3.0.3),AOS,APC,3.X,power-device,107,1600,0,O1=M5B4%O2=M578%O3=M280%O4=M200%O5=M218%O6=M109,incremental,0
APC Network Management Card,AOS,APC,3.X,power-device,59,4344,0,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,random,0
APC Network Management Card (AOS 3.3.4 - 3.5.5),AOS,APC,3.X,power-device,59,4344,1,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,incremental,0
APC Network Management Card (AOS 3.5.7 - 3.5.8),AOS,APC,3.X,power-device,59,4344,0,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,random,0
APC Smart-UPS (AOS 3.3.4),AOS,APC,3.X,power-device,58,4992,1,O1=M4ECNW0NNSNNT11%O2=M4ECNW0NNSNNT11%O3=M280NW0NNT11%O4=M4ECNW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,incremental,0
APC AOS 5,AOS,APC,5.X,power-device,106,1600,0,O1=M5B4%O2=M578%O3=M280%O4=M200%O5=M218%O6=M109,incremental,0
APC Smart-UPS (AOS 5),AOS,APC,5.X,power-device,59,5392,1,O1=M550NNSNNT11%O2=M550NNSNNT11%O3=M280NNT11%O4=M58CNNSNNT11%O5=M218NNSNNT11%O6=M109NNSNNT11,,0
APC Smart-UPS (AOS 5.1.1),AOS,APC,5.X,power-device,59,4344,0,O1=M5B4NNSNNT11%O2=M578NNSNNT11%O3=M280NNT11%O4=M5B4NNSNNT11%O5=M218NNSNNT11%O6=M109NNSNNT11,,0
APC Network Management Card (AOS 6.5.6),AOS,APC,6.X,power-device,59,5352,1,O1=M546NW0NNSNNT11%O2=M546NW0NNSNNT11%O3=M280NW0NNT11%O4=M54ENW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,incremental,0
APC Network Management Card (AOS 6.8.0),AOS,APC,6.X,power-device,59,4344,1,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,incremental,0
APC Network Management Card (AOS 7.0.4),AOS,APC,7.X,power-device,59,4344,1,O1=M5B4NW0NNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109NNSN,incremental,0
APC Network Management Card (AOS),AOS,APC,,power-device,59,21720,1,O1=M5B4NW0NNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109NNSN,incremental,0
APC NetBotz 200 rack monitor,embedded,APC,,power-device,59,4344,1,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,,0
APC Network Management Card (AOS),embedded,APC,,power-device,59,4344,1,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,incremental,0
APC Network Management Card 3,embedded,APC,,power-device,59,21900,1,O1=M5B4NW0NNS%O2=M578NW0NNS%O3=M280NW0%O4=M5B4NW0NNS%O5=M218NW0NNS%O6=M109NNS,incremental,0
APC Silicon DP320E UPS,embedded,APC,,power-device,59,4344,0,O1=M5B4NW0NNT11%O2=M578NW0NNT11%O3=M280NW0NNT11%O4=M5B4NW0NNT11%O5=M218NW0NNT11%O6=M109NNT11,incremental,0
APC Smart-UPS 3000 RM UPS,embedded,APC,,power-device,59,4344,0,O1=M5B4NW0NNSNNT11%O2=%O3=%O4=%O5=%O6=,,0
APC Smart-UPS RT 8000 RM XL UPS,embedded,APC,,power-device,59,4344,0,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=M5B4NW0NNSNNT11%O5=M218NW0NNSNNT11%O6=M109N,incremental,0
APC AP9319 Environmental Monitoring Unit or Smart-UPS 1000 RM UPS,embedded,APC,,specialized,59,4344,0,O1=M5B4NW0NNSNNT11%O2=M578NW0NNSNNT11%O3=M280NW0NNT11%O4=|M5B4NW0NNSNNT11%O5=|M218NW0NNSNNT11%O6=|M1,incremental,0
Apple A/UX 3.0.1 - 3.1.1 SVR2,A/UX,Apple,3.X,general purpose,25,4096,0,O1=M400%O2=M400%O3=M400%O4=M400%O5=M400%O6=M400,incremental,0
Apple A/UX 3.1.1 SVR2,A/UX,Apple,3.X,general purpose,25,4096,0,O1=M400%O2=M400%O3=M400%O4=M400%O5=M400%O6=M400,incremental,0
Apple TV 5,Apple TV,Apple,5.X,media device,59,65535,1,O1=M5B4NW6NNT11SLL%O2=M5B4NW6NNT11SLL%O3=M5B4NW6NNT11%O4=M5B4NW6NNT11SLL%O5=M5B4NW6NNT11SLL%O6=M5B4N,constant,0
Apple TV 5.2.1 or 5.3,Apple TV,Apple,5.X,media device,59,,1,R=N,,0
Apple AirPort Extreme WAP or Time Capsule NAS device (NetBSD),embedded,Apple,,storage-misc,59,32768,1,O1=M5B4NW0NNT01SNN%O2=M5B4NW0NNT01SNN%O3=M5B4NW0NNT01%O4=M5B4NW0NNT01SNN%O5=M5B4NW0NNT01SNN%O6=M5B4N,incremental,0
Apple AirPort Express WAP,embedded,Apple,,WAP,59,65535,1,O1=M5B4NW1NNT01SNN%O2=M5B4NW1NNT01SNN%O3=M5B4NW1NNT01%O4=M5B4NW1NNT01SNN%O5=M5B4NW1NNT01SNN%O6=M5B4N,incremental,0
Apple AirPort Express WAP or AMX NI-3100 controller (VxWorks),embedded,Apple,,WAP,59,16384,1,O1=M5B4NW0NNT11%O2=M5B4NW0NNT11%O3=M5B4NW0NNT11%O4=M5B4NW0NNT11%O5=M5B4NW0NNT11%O6=M5B4NNT11,incremental,0
Apple AirPort Extreme 802.11ac WAP or Time Capsule NAS device or NetBSD 6.1,embedded,Apple,,WAP,59,32768,1,O1=M5B4NW3NNT11SNN%O2=M5B4NW3NNT11SNN%O3=M5B4NW3NNT11%O4=M5B4NW3NNT11SNN%O5=M5B4NW3NNT11SNN%O6=M5B4N,constant,0
Apple AirPort Extreme WAP,embedded,Apple,,WAP,59,32768,1,O1=M5B4NW0NNT01SNN%O2=M5B4NW0NNT01SNN%O3=M5B4NW0NNT01%O4=M5B4NW0NNT01SNN%O5=M5B4NW0NNT01SNN%O6=M5B4N,incremental,0
Apple AirPort Extreme WAP,embedded,Apple,,WAP,59,32768,1,O1=M5B4NW0NNT01SNN%O2=M5B4NW0NNT01SNN%O3=M5B4NW0NNT01%O4=M5B4NW0NNT01SNN%O5=M5B4NW0NNT01SNN%O6=M5B4N,incremental,0
Apple AirPort Extreme WAP,embedded,Apple,,WAP,59,65535,1,O1=M5B4NW3NNT11SLL%O2=M5B4NW3NNT11SLL%O3=M5B4NW3NNT11%O4=M5B4NW3NNT11SLL%O5=M5B4NW3NNT11SLL%O6=M5B4N,,0
Apple AirPort Extreme WAP,embedded,Apple,,WAP,59,,1,R=N,incremental,0
Apple AirPort Extreme WAP or Time Capsule NAS device,embedded,Apple,,WAP,59,32768,1,O1=M5B4NW0NNT01SNN|M5B4NW0NNT11SNN%O2=M5B4NW0NNT01SNN|M5B4NW0NNT11SNN%O3=M5B4NW0NNT01|M5B4NW0NNT11%O,incremental,0
Apple AirPort Extreme WAP or Time Capsule NAS device (NetBSD 4.99),embedded,Apple,,WAP,59,32768,1,O1=M5B4NW0NNT01SNN|M5B4NW0NNT11SNN%O2=M5B4NW0NNT01SNN|M5B4NW0NNT11SNN%O3=M5B4NW0NNT01|M5B4NW0NNT11%O,incremental,0
Apple iOS 10,iOS,Apple,10.X,phone,59,65535,1,O1=M5B4NW5NNT11SLL%O2=M5B4NW5NNT11SLL%O3=M5B4NW5NNT11%O4=M5B4NW5NNT11SLL%O5=M5B4NW5NNT11SLL%O6=M5B4N,,0
Apple macOS 10.13 (High Sierra) - 10.15 (Catalina) or iOS 11.0 - 14.3 (Darwin 17.0.0 - 20.2.0),iOS,Apple,11.X,phone,59,65535,1,O1=M[4E2-5B4]NW6NNT11SLL%O2=M[4E2-5B4]NW6NNT11SLL%O3=M[4E2-5B4]NW6NNT11%O4=M[4E2-5B4]NW6NNT11SLL%O5=,constant,0
Apple iOS 13.7 (Darwin 19.6.0),iOS,Apple,13.X,phone,59,65535,0,O1=M582NW6NNT11SLL%O2=M582NW6NNT11SLL%O3=M582NW6NNT11%O4=M582NW6NNT11SLL%O5=M582NW6NNT11SLL%O6=M582N,constant,0
Apple iOS 14.0 - 14.4 (Darwin 20.0.0 - 20.4.0),iOS,Apple,14.X,phone,59,65535,0,O1=M[4EC-5B4]NW5NNT11SLL%O2=M[4EC-5B4]NW5NNT11SLL%O3=M[4EC-5B4]NW5NNT11%O4=M[4EC-5B4]NW5NNT11SLL%O5=,constant,0
Apple iOS 14.0 - 14.6 (Darwin 20.0.0 - 20.5.0),iOS,Apple,14.X,phone,59,65535,1,O1=M5B4NW5NNT11SLL%O2=M5B4NW5NNT11SLL%O3=M5B4NW5NNT11%O4=M5B4NW5NNT11SLL%O5=M5B4NW5NNT11SLL%O6=M5B4N,constant,0
Apple iOS 14.0 - 15.6 or tvOS 14.3 - 16.1 (Darwin 20.0.0 - 22.1.0),iOS,Apple,14.X,phone,59,65535,1,O1=M[500-5B4]NW5NNT11SLL%O2=M[500-5B4]NW5NNT11SLL%O3=M[500-5B4]NW5NNT11%O4=M[500-5B4]NW5NNT11SLL%O5=,constant,0
Apple iOS 14.2 (Darwin 20.1.0),iOS,Apple,14.X,phone,59,65535,0,O1=M5B4NW5NNT11SLL%O2=M5B4NW5NNT11SLL%O3=M5B4NW5NNT11%O4=M5B4NW5NNT11SLL%O5=M5B4NW5NNT11SLL%O6=M5B4N,constant,0
Apple iOS 14.2 (Darwin 20.1.0),iOS,Apple,14.X,phone,59,65535,1,O1=M5B4NW6NNT11SLL%O2=M5B4NW6NNT11SLL%O3=M5B4NW6NNT11%O4=M5B4NW6NNT11SLL%O5=M5B4NW6NNT11SLL%O6=M5B4N,constant,0
Apple iOS 14.7,iOS,Apple,14.X,phone,59,65535,1,O1=M5B4NW5NNT11SLL%O2=M5B4NW5NNT11SLL%O3=M5B4NW5NNT11%O4=M5B4NW5NNT11SLL%O5=M5B4NW5NNT11SLL%O6=M5B4N,constant,0
Apple iOS 14.7 (Darwin 20.6.0),iOS,Apple,14.X,phone,59,65535,1,O1=M5B4NW6NNT11SLL%O2=M5B4NW6NNT11SLL%O3=M5B4NW6NNT11%O4=M5B4NW6NNT11SLL%O5=M5B4NW6NNT11SLL%O6=M5B4N,constant,0
Apple iOS 15.0 - 15.6 (Darwin 21.1.0 - 21.6.0),iOS,Apple,15.X,phone,59,2456,1,O1=M[4D8-5B4]NW[5|6]NNT11SLL%O2=M[4D8-5B4]NW[5|6]NNT11SLL%O3=M[4D8-5B4]NW[5|6]NNT11%O4=M[4D8-5B4]NW[,constant,0
Apple iOS 15.0 - 16.1 (Darwin 21.1.0 - 22.1.0),iOS,Apple,15.X,phone,59,65535,0,O1=M[582-5B4]NW6NNT11SLL%O2=M[582-5B4]NW6NNT11SLL%O3=M[582-5B4]NW6NNT11%O4=M[582-5B4]NW6NNT11SLL%O5=,constant,0
Apple iOS 15.1 (Darwin 21.1.0),iOS,Apple,15.X,phone,59,2896,1,O1=M5B4NW6NNT11SLL%O2=M5B4NW6NNT11SLL%O3=M5B4NW6NNT11%O4=M5B4NW6NNT11SLL%O5=M5B4NW6NNT11SLL%O6=M5B4N,constant,0
Apple iOS 15.2 (Darwin 21.2.0),iOS,Apple,15.X,phone,59,2896,1,O1=M5B4NW5NNT11SLL%O2=M5B4NW5NNT11SLL%O3=M5B4NW5NNT11%O4=M5B4NW5NNT11SLL%O5=M5B4NW5NNT11SLL%O6=M5B4N,constant,0
Apple iOS 15.2 (Darwin 21.2.0),iOS,Apple,15.X,phone,59,2896,1,O1=M5B4NW5NNT11SLL%O2=M5B4NW5NNT11SLL%O3=M5B4NW5NNT11%O4=M5B4NW5NNT11SLL%O5=M5B4NW5NNT11SLL%O6=M5B4N,constant,0
Apple iOS 15.3 (Darwin 21.3.0),iOS,Apple,15.X,phone,59,2896,1,O1=M5B4NW6NNT11SLL%O2=M5B4NW6NNT11SLL%O3=M5B4NW6NNT11%O4=M5B4NW6NNT11SLL%O5=M5B4NW6NNT11SLL%O6=M5B4N,constant,0
Apple iOS 15.3 (Darwin 21.3.0),iOS,Apple,15.X,phone,59,2896,1,O1=M5B4NW5NNT11SLL%O2=M5B4NW5NNT11SLL%O3=M5B4NW5NNT11%O4=M5B4NW5NNT11SLL%O5=M5B4NW5NNT11SLL%O6=M5B4N,constant,0
Apple iOS 15.4 (Darwin 21.4.0),iOS,Apple,15.X,phone,59,65535,0,O1=M582NW5NNT11SLL%O2=M582NW5NNT11SLL%O3=M582NW5NNT11%O4=M582NW5NNT11SLL%O5=M582NW5NNT11SLL%O6=M582N,constant,0
Apple iOS 15.6,iOS,Apple,15.X,phone,59,2896,0,O1=M5B4NW6NNT11SLL%O2=M5B4NW6NNT11SLL%O3=M5B4NW6NNT11%O4=M5B4NW6NNT11SLL%O5=M5B4NW6NNT11SLL%O6=M5B4N,constant,0
Apple iOS 15.7 (Darwin 21.7.0),iOS,Apple,15.X,phone,59,65535,1,O1=M5B4NW6NNT11SLL%O2=M5B4NW6NNT11SLL%O3=M5B4NW6NNT11%O4=M5B4NW6NNT11SLL%O5=M5B4NW6NNT11SLL%O6=M5B4N,constant,0
Apple iOS 16.0,iOS,Apple,16.X,phone,59,65535,0,O1=M[4EC-5B4]NW5NNT11SLL%O2=M[4EC-5B4]NW5NNT11SLL%O3=M[4EC-5B4]NW5NNT11%O4=M[4EC-5B4]NW5NNT11SLL%O5=,constant,0
Apple iOS 4,iOS,Apple,4.X,media device,250,65535,1,O1=M5B4NW2NNT11SLL%O2=M5B4NW2NNT11SLL%O3=M5B4NW2NNT11%O4=M5B4NW2NNT11SLL%O5=M5B4NW2NNT11SLL%O6=M5B4N,,0
Apple iOS 4.3.2,iOS,Apple,4.X,media device,59,65535,1,O1=M5B4NW2NNT11SLL%O2=M5B4NW2NNT11SLL%O3=M5B4NW2NNT11%O4=M5B4NW2NNT11SLL%O5=M5B4NW2NNT11SLL%O6=M5B4N,,0
Apple iOS 4.3.3,iOS,Apple,4.X,media device,59,65535,1,O1=M5B4NW2NNT11SLL%O2=M5B4NW2NNT11SLL%O3=M5B4NW2NNT11%O4=M5B4NW2NNT11SLL%O5=M5B4NW2NNT11SLL%O6=M5B4N,,0
Apple iOS 4.3.3,iOS,Apple,4.X,media device,59,65535,1,O1=M5B4NW2NNT11%O2=M5B4NW2NNT11SLL%O3=M5B4NW2NNT11%O4=M5B4NW2NNT11SLL%O5=M5B4NW2NNT11SLL%O6=M5B4NNT1,,0
Apple Mac OS X 10.7.3 (Lion) or iOS 4.2.1 - 4.3.4 (Darwin 10.4.0 - 11.3.0),iOS,Apple,4.X,media device,59,65535,1,O1=M553NW2NNT11SLL%O2=M553NW2NNT11SLL%O3=M553NW2NNT11%O4=M553NW2NNT11SLL%O5=M553NW2NNT11SLL%O6=M553N,,0
Apple iOS 4.0,iOS,Apple,4.X,phone,59,65535,1,O1=M56ANW2NNT11SLL%O2=M56ANW2NNT11SLL%O3=M56ANW2NNT11%O4=M56ANW2NNT11SLL%O5=M56ANW2NNT11SLL%O6=M56AN,,0
Apple iOS 4.0 - 4.1,iOS,Apple,4.X,phone,59,65535,1,O1=M5B4NW2NNT11SLL%O2=M5B4NW2NNT11SLL%O3=M5B4NW2NNT11%O4=M5B4NW2NNT11SLL%O5=M5B4NW2NNT11SLL%O6=M5B4N,,0
Apple iOS 4.1,iOS,Apple,4.X,phone,59,65535,1,O1=M5B4NW2NNT11SLL%O2=M5B4NW2NNT11SLL%O3=M5B4NW2NNT11%O4=M5B4NW2NNT11SLL%O5=M5B4NW2NNT11SLL%O6=M5B4N,,0
Apple iOS 4.1 - 4.2.1,iOS,Apple,4.X,phone,59,65535,1,O1=M5B4NW2NNT11SLL%O2=M5B4NW2NNT11SLL%O3=M5B4NW2NNT11%O4=M5B4NW2NNT11SLL%O5=M5B4NW2NNT11SLL%O6=M5B4N,,0
Apple iOS 4.3.1 - 4.3.5,iOS,Apple,4.X,phone,59,65535,1,O1=M5B4NW2NNT11SLL%O2=M5B4NW2NNT11SLL%O3=M5B4NW2NNT11%O4=M5B4NW2NNT11SLL%O5=M5B4NW2NNT11SLL%O6=M5B4N,,0
Apple iOS 4.3.2,iOS,Apple,4.X,phone,59,65535,1,O1=M5B4NW2NNT11SLL%O2=M5B4NW2NNT11SLL%O3=M5B4NW2NNT11%O4=M5B4NW2NNT11SLL%O5=M5B4NW2NNT11SLL%O6=M5B4N,,0
Apple iOS 4.3.3,iOS,Apple,4.X,phone,59,65535,1,O1=M582NW2NNT11SLL|M582NW3NNT11SLL%O2=M582NW2NNT11SLL|M582NW3NNT11SLL%O3=M582NW2NNT11|M582NW3NNT11%O,,0
Apple Mac OS X 10.5 (Leopard) - 10.6.8 (Snow Leopard) or iOS 4.0 - 4.2.1 (Darwin 9.0.0b5 - 10.8.0),iOS,Apple,4.X,phone,59,65535,1,O1=M5B4NW[1-3]NNT11SLL%O2=M5B4NW[1-3]NNT11SLL%O3=M5B4NW[1-3]NNT11%O4=M5B4NW[1-3]NNT11SLL%O5=M5B4NW[1,,0
Apple iOS 5.0,iOS,Apple,5.X,media device,59,65535,1,O1=M5B4NW4NNT11SLL%O2=M5B4NW4NNT11SLL%O3=M5B4NW4NNT11%O4=M5B4NW4NNT11SLL%O5=M5B4NW4NNT11SLL%O6=M5B4N,,0
Apple iOS 5.0.1,iOS,Apple,5.X,media device,59,65535,1,O1=M5B4NW4NNT11SLL%O2=M5B4NW4NNT11SLL%O3=M5B4NW4NNT11%O4=M5B4NW4NNT11SLL%O5=M5B4NW4NNT11SLL%O6=M5B4N,,0
Apple iOS 5.0.1,iOS,Apple,5.X,media device,59,65535,1,O1=M550NW4NNT11SLL%O2=M550NW4NNT11SLL%O3=M550NW4NNT11%O4=M550NW4NNT11SLL%O5=M550NW4NNT11SLL%O6=M550N,,0
Apple iOS 5.0.1 - 5.1.1,iOS,Apple,5.X,media device,59,65535,1,O1=M56ANW4NNT11SLL%O2=M56ANW4NNT11SLL%O3=M56ANW4NNT11%O4=M56ANW4NNT11SLL%O5=M56ANW4NNT11SLL%O6=M56AN,,0
Apple iOS 5.1.1,iOS,Apple,5.X,media device,59,65535,1,O1=M56CNW4NNT11SLL%O2=M56CNW4NNT11SLL%O3=M56CNW4NNT11%O4=M56CNW4NNT11SLL%O5=M56CNW4NNT11SLL%O6=M56CN,,0
Apple iOS 5.1.1 - 6.1,iOS,Apple,5.X,media device,59,65535,1,O1=M582NW4NNT11SLL%O2=M582NW4NNT11SLL%O3=M582NW4NNT11%O4=M582NW4NNT11SLL%O5=M582NW4NNT11SLL%O6=M582N,,0
Apple OS X 10.8 (Mountain Lion) - 10.9 (Mavericks) or iOS 5.0.1 - 5.1.1 (Darwin 11.0.0 - 13.2.0),iOS,Apple,5.X,media device,59,65535,0,O1=M5B4NW4NNT11SLL%O2=M5B4NW4NNT11SLL%O3=M5B4NW4NNT11%O4=M5B4NW4NNT11SLL%O5=M5B4NW4NNT11SLL%O6=M5B4N,,0
Apple iOS 6,iOS,Apple,6.X,media device,59,65535,1,O1=M554NW4NNT11SLL%O2=M554NW4NNT11SLL%O3=M554NW4NNT11%O4=M554NW4NNT11SLL%O5=M554NW4NNT11SLL%O6=M554N,,0
Apple iOS 6.1.3,iOS,Apple,6.X,media device,59,65535,1,O1=M5B4NW4NNT11SLL%O2=M5B4NW4NNT11SLL%O3=M5B4NW4NNT11%O4=M5B4NW4NNT11SLL%O5=M5B4NW4NNT11SLL%O6=M5B4N,,0
Apple iOS 6.0.1,iOS,Apple,6.X,phone,59,65535,1,O1=M558NW4NNT11SLL%O2=M558NW4NNT11SLL%O3=M558NW4NNT11%O4=M558NW4NNT11SLL%O5=M558NW4NNT11SLL%O6=M558N,,0
Apple iOS 6.1.2,iOS,Apple,6.X,phone,59,65535,1,O1=M5B4NW4NNT11SLL%O2=M5B4NW4NNT11SLL%O3=M5B4NW4NNT11%O4=M5B4NW4NNT11SLL%O5=M5B4NW4NNT11SLL%O6=M5B4N,,0
